,element,PNAS_en,pressure,atom_s,atom_p,atom_d,atom_f,ionization_energy,mass,en,row,pseudo_row,group,atomic_number,pressure_pow_2,atom_s_pow_2,atom_p_pow_2,atom_d_pow_2,atom_f_pow_2,ionization_energy_pow_2,mass_pow_2,en_pow_2,row_pow_2,pseudo_row_pow_2,group_pow_2,atomic_number_pow_2,pressure_log_p_abs,atom_s_log_p_abs,atom_p_log_p_abs,atom_d_log_p_abs,atom_f_log_p_abs,ionization_energy_log_p_abs,mass_log_p_abs,en_log_p_abs,row_log_p_abs,pseudo_row_log_p_abs,group_log_p_abs,atomic_number_log_p_abs,pressure_inv_p,atom_s_inv_p,atom_p_inv_p,atom_d_inv_p,atom_f_inv_p,ionization_energy_inv_p,mass_inv_p,en_inv_p,row_inv_p,pseudo_row_inv_p,group_inv_p,atomic_number_inv_p,pressure_sqrt_p,atom_s_sqrt_p,atom_p_sqrt_p,atom_d_sqrt_p,atom_f_sqrt_p,ionization_energy_sqrt_p,mass_sqrt_p,en_sqrt_p,row_sqrt_p,pseudo_row_sqrt_p,group_sqrt_p,atomic_number_sqrt_p,"add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))))","add(add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))","add(add(pressure_inv_p, en_sqrt_p), add(add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))"
238,Nd,-5.97,200,2,0,0,4,5.525,144.24200000000005,1.14,6,8,6,60,40000.0,4.0,0.0,0.0,16.0,2.660487210000001,20515.995944083617,0.19359999999999997,25.0,49.0,25.0,3481.0,5.303304908059076,1.0986122886681098,0.0,0.0,1.6094379124341003,0.967402009697696,4.971437396682694,0.36464311358790924,1.791759469228055,2.0794415416798357,1.791759469228055,4.0943445622221,0.004975124378109453,0.3333333333333333,1.0,1.0,0.2,0.3800691725894112,0.006933175146009199,0.6944444444444444,0.16666666666666666,0.125,0.16666666666666666,0.016666666666666666,14.177446878757825,1.7320508075688772,1.0,1.0,2.23606797749979,1.6220665830970074,12.009748540248461,1.2,2.449489742783178,2.8284271247461903,2.449489742783178,7.745966692414834,3.6266169154228853,4.831592039800995,4.848258706467662,6.048258706467662,3.643283582089552,6.053233830845771,3.6099502487562187,6.014925373134329,7.258208955223881,6.031592039800995
239,Nd,-6.21,500,2,0,0,4,5.525,144.24200000000005,1.14,6,8,6,60,250000.0,4.0,0.0,0.0,16.0,2.660487210000001,20515.995944083617,0.19359999999999997,25.0,49.0,25.0,3481.0,6.2166061010848646,1.0986122886681098,0.0,0.0,1.6094379124341003,0.967402009697696,4.971437396682694,0.36464311358790924,1.791759469228055,2.0794415416798357,1.791759469228055,4.0943445622221,0.001996007984031936,0.3333333333333333,1.0,1.0,0.2,0.3800691725894112,0.006933175146009199,0.6944444444444444,0.16666666666666666,0.125,0.16666666666666666,0.016666666666666666,22.38302928559939,1.7320508075688772,1.0,1.0,2.23606797749979,1.6220665830970074,12.009748540248461,1.2,2.449489742783178,2.8284271247461903,2.449489742783178,7.745966692414834,3.6206586826347302,4.822654690618762,4.839321357285429,6.039321357285429,3.637325349301397,6.04131736526946,3.6039920159680636,6.005988023952096,7.243313373253493,6.0226546906187615
240,Pm,0.3,0,2,0,0,5,5.582000000000002,145.0,1.13,6,8,7,61,0.0,4.0,0.0,0.0,25.0,2.849681610000006,20733.713343043604,0.18489999999999995,25.0,49.0,36.0,3600.0,0.0,1.0986122886681098,0.0,0.0,1.791759469228055,0.9888346243498647,4.976678982300577,0.3576744442718159,1.791759469228055,2.0794415416798357,1.9459101490553132,4.110873864173311,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3720099698671922,0.006896929390478347,0.6993006993006994,0.16666666666666666,0.125,0.14285714285714285,0.01639344262295082,1.0,1.7320508075688772,1.0,1.0,2.449489742783178,1.639542619147182,12.041264883723803,1.1958260743101399,2.449489742783178,2.8284271247461903,2.6457513110645907,7.810249675906654,5.60387166555337,7.799697739863509,7.81609118248646,9.0119172567966,5.62026510817632,10.0119172567966,5.587478222930419,8.9791303715507,12.207743331106741,8.995523814173648
241,Pm,-5.3,50,2,0,0,5,5.582000000000002,145.0,1.13,6,8,7,61,2500.0,4.0,0.0,0.0,25.0,2.849681610000006,20733.713343043604,0.18489999999999995,25.0,49.0,36.0,3600.0,3.9318256327243257,1.0986122886681098,0.0,0.0,1.791759469228055,0.9888346243498647,4.976678982300577,0.3576744442718159,1.791759469228055,2.0794415416798357,1.9459101490553132,4.110873864173311,0.0196078431372549,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3720099698671922,0.006896929390478347,0.6993006993006994,0.16666666666666666,0.125,0.14285714285714285,0.01639344262295082,7.14142842854285,1.7320508075688772,1.0,1.0,2.449489742783178,1.639542619147182,12.041264883723803,1.1958260743101399,2.449489742783178,2.8284271247461903,2.6457513110645907,7.810249675906654,3.64308735182788,4.858521269275275,4.874914711898225,6.070740786208365,3.6594807944508307,6.09034862934562,3.6266939092049295,6.037953900962464,7.305782546793014,6.054347343585414
242,Pm,-5.98,200,2,0,0,5,5.582000000000002,145.0,1.13,6,8,7,61,40000.0,4.0,0.0,0.0,25.0,2.849681610000006,20733.713343043604,0.18489999999999995,25.0,49.0,36.0,3600.0,5.303304908059076,1.0986122886681098,0.0,0.0,1.791759469228055,0.9888346243498647,4.976678982300577,0.3576744442718159,1.791759469228055,2.0794415416798357,1.9459101490553132,4.110873864173311,0.004975124378109453,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3720099698671922,0.006896929390478347,0.6993006993006994,0.16666666666666666,0.125,0.14285714285714285,0.01639344262295082,14.177446878757825,1.7320508075688772,1.0,1.0,2.449489742783178,1.639542619147182,12.041264883723803,1.1958260743101399,2.449489742783178,2.8284271247461903,2.6457513110645907,7.810249675906654,3.6138219143095895,4.814623112997839,4.831016555620789,6.026842629930929,3.63021535693254,6.0318177543090385,3.597428471686639,5.994055744685028,7.232618952997288,6.010449187307978
243,Pm,-6.2,500,2,0,0,5,5.582000000000002,145.0,1.13,6,8,7,61,250000.0,4.0,0.0,0.0,25.0,2.849681610000006,20733.713343043604,0.18489999999999995,25.0,49.0,36.0,3600.0,6.2166061010848646,1.0986122886681098,0.0,0.0,1.791759469228055,0.9888346243498647,4.976678982300577,0.3576744442718159,1.791759469228055,2.0794415416798357,1.9459101490553132,4.110873864173311,0.001996007984031936,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3720099698671922,0.006896929390478347,0.6993006993006994,0.16666666666666666,0.125,0.14285714285714285,0.01639344262295082,22.38302928559939,1.7320508075688772,1.0,1.0,2.449489742783178,1.639542619147182,12.041264883723803,1.1958260743101399,2.449489742783178,2.8284271247461903,2.6457513110645907,7.810249675906654,3.607863681521434,4.805685763815605,4.8220792064385565,6.017905280748696,3.6242571241443846,6.019901288732728,3.5914702388984834,5.985118395502795,7.2177233710269,6.0015118381257455
244,Sm,0.34,0,2,0,0,6,5.6437,150.36,1.17,6,8,8,62,0.0,4.0,0.0,0.0,36.0,3.06180004,22306.037826243606,0.22089999999999999,25.0,49.0,49.0,3721.0,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,1.0115281817609962,5.012979610704161,0.3852624007906449,1.791759469228055,2.0794415416798357,2.0794415416798357,4.127134385045092,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,0.36366281184086113,0.006651056194374722,0.6802721088435374,0.16666666666666666,0.125,0.125,0.016129032258064516,1.0,1.7320508075688772,1.0,1.0,2.6457513110645907,1.6582520918123396,12.261813079638754,1.2124355652982142,2.449489742783178,2.8284271247461903,2.8284271247461903,7.874007874011811,5.653435728152707,7.865871293450921,7.882000325708987,9.0944358910072,5.669564760410772,10.0944358910072,5.637306695894642,9.062177826491071,12.306871456305414,9.078306858749135
245,Sm,-4.91,50,2,0,0,6,5.6437,150.36,1.17,6,8,8,62,2500.0,4.0,0.0,0.0,36.0,3.06180004,22306.037826243606,0.22089999999999999,25.0,49.0,49.0,3721.0,3.9318256327243257,1.0986122886681098,0.0,0.0,1.9459101490553132,1.0115281817609962,5.012979610704161,0.3852624007906449,1.791759469228055,2.0794415416798357,2.0794415416798357,4.127134385045092,0.0196078431372549,0.3333333333333333,1.0,1.0,0.14285714285714285,0.36366281184086113,0.006651056194374722,0.6802721088435374,0.16666666666666666,0.125,0.125,0.016129032258064516,7.14142842854285,1.7320508075688772,1.0,1.0,2.6457513110645907,1.6582520918123396,12.261813079638754,1.2124355652982142,2.449489742783178,2.8284271247461903,2.8284271247461903,7.874007874011811,3.6926514144272167,4.924694822862685,4.94082385512075,6.153259420418964,3.708780446685281,6.172867263556219,3.676522382169152,6.121001355902836,7.404910671991688,6.1371303881609
246,Sm,-6.01,200,2,0,0,6,5.6437,150.36,1.17,6,8,8,62,40000.0,4.0,0.0,0.0,36.0,3.06180004,22306.037826243606,0.22089999999999999,25.0,49.0,49.0,3721.0,5.303304908059076,1.0986122886681098,0.0,0.0,1.9459101490553132,1.0115281817609962,5.012979610704161,0.3852624007906449,1.791759469228055,2.0794415416798357,2.0794415416798357,4.127134385045092,0.004975124378109453,0.3333333333333333,1.0,1.0,0.14285714285714285,0.36366281184086113,0.006651056194374722,0.6802721088435374,0.16666666666666666,0.125,0.125,0.016129032258064516,14.177446878757825,1.7320508075688772,1.0,1.0,2.6457513110645907,1.6582520918123396,12.261813079638754,1.2124355652982142,2.449489742783178,2.8284271247461903,2.8284271247461903,7.874007874011811,3.663385976908926,4.880796666585249,4.896925698843314,6.109361264141528,3.6795150091669906,6.114336388519638,3.6472569446508616,6.0771031996254,7.331747078195962,6.093232231883464
247,Sm,-6.2,500,2,0,0,6,5.6437,150.36,1.17,6,8,8,62,250000.0,4.0,0.0,0.0,36.0,3.06180004,22306.037826243606,0.22089999999999999,25.0,49.0,49.0,3721.0,6.2166061010848646,1.0986122886681098,0.0,0.0,1.9459101490553132,1.0115281817609962,5.012979610704161,0.3852624007906449,1.791759469228055,2.0794415416798357,2.0794415416798357,4.127134385045092,0.001996007984031936,0.3333333333333333,1.0,1.0,0.14285714285714285,0.36366281184086113,0.006651056194374722,0.6802721088435374,0.16666666666666666,0.125,0.125,0.016129032258064516,22.38302928559939,1.7320508075688772,1.0,1.0,2.6457513110645907,1.6582520918123396,12.261813079638754,1.2124355652982142,2.449489742783178,2.8284271247461903,2.8284271247461903,7.874007874011811,3.6574277441207714,4.871859317403017,4.887988349661082,6.100423914959297,3.6735567763788355,6.102419922943328,3.6412987118627065,6.068165850443167,7.316851496225574,6.084294882701231
248,Eu,0.34,0,2,0,0,7,5.6704,151.964,1.2,6,8,9,63,0.0,4.0,0.0,0.0,49.0,3.15595225,22787.732050723604,0.25,25.0,49.0,64.0,3844.0,0.0,1.0986122886681098,0.0,0.0,2.0794415416798357,1.0211911416995247,5.023591400107535,0.4054651081081644,1.791759469228055,2.0794415416798357,2.1972245773362196,4.143134726391533,1.0,0.3333333333333333,1.0,1.0,0.125,0.3601656762110571,0.006580849753540596,0.6666666666666666,0.16666666666666666,0.125,0.1111111111111111,0.015873015873015872,1.0,1.7320508075688772,1.0,1.0,2.8284271247461903,1.6662832892398578,12.327045874823376,1.224744871391589,2.449489742783178,2.8284271247461903,3.0,7.937253933193772,5.690107630047782,7.914852501439372,7.930725517312387,9.155470388703975,5.705980645920798,10.155470388703977,5.674234614174766,9.123724356957945,12.380215260095566,9.139597372830961
249,Eu,-4.98,50,2,0,0,7,5.6704,151.964,1.2,6,8,9,63,2500.0,4.0,0.0,0.0,49.0,3.15595225,22787.732050723604,0.25,25.0,49.0,64.0,3844.0,3.9318256327243257,1.0986122886681098,0.0,0.0,2.0794415416798357,1.0211911416995247,5.023591400107535,0.4054651081081644,1.791759469228055,2.0794415416798357,2.1972245773362196,4.143134726391533,0.0196078431372549,0.3333333333333333,1.0,1.0,0.125,0.3601656762110571,0.006580849753540596,0.6666666666666666,0.16666666666666666,0.125,0.1111111111111111,0.015873015873015872,7.14142842854285,1.7320508075688772,1.0,1.0,2.8284271247461903,1.6662832892398578,12.327045874823376,1.224744871391589,2.449489742783178,2.8284271247461903,3.0,7.937253933193772,3.7293233163222923,4.973676030851136,4.989549046724152,6.214293918115741,3.745196332195308,6.233901761252996,3.7134503004492765,6.18254788636971,7.47825447578184,6.1984209022427255
250,Eu,-6.07,200,2,0,0,7,5.6704,151.964,1.2,6,8,9,63,40000.0,4.0,0.0,0.0,49.0,3.15595225,22787.732050723604,0.25,25.0,49.0,64.0,3844.0,5.303304908059076,1.0986122886681098,0.0,0.0,2.0794415416798357,1.0211911416995247,5.023591400107535,0.4054651081081644,1.791759469228055,2.0794415416798357,2.1972245773362196,4.143134726391533,0.004975124378109453,0.3333333333333333,1.0,1.0,0.125,0.3601656762110571,0.006580849753540596,0.6666666666666666,0.16666666666666666,0.125,0.1111111111111111,0.015873015873015872,14.177446878757825,1.7320508075688772,1.0,1.0,2.8284271247461903,1.6662832892398578,12.327045874823376,1.224744871391589,2.449489742783178,2.8284271247461903,3.0,7.937253933193772,3.7000578788040017,4.9297778745737,4.945650890446716,6.170395761838305,3.7159308946770175,6.175370886216415,3.684184862930986,6.138649730092274,7.405090881986114,6.15452274596529
251,Eu,-6.23,500,2,0,0,7,5.6704,151.964,1.2,6,8,9,63,250000.0,4.0,0.0,0.0,49.0,3.15595225,22787.732050723604,0.25,25.0,49.0,64.0,3844.0,6.2166061010848646,1.0986122886681098,0.0,0.0,2.0794415416798357,1.0211911416995247,5.023591400107535,0.4054651081081644,1.791759469228055,2.0794415416798357,2.1972245773362196,4.143134726391533,0.001996007984031936,0.3333333333333333,1.0,1.0,0.125,0.3601656762110571,0.006580849753540596,0.6666666666666666,0.16666666666666666,0.125,0.1111111111111111,0.015873015873015872,22.38302928559939,1.7320508075688772,1.0,1.0,2.8284271247461903,1.6662832892398578,12.327045874823376,1.224744871391589,2.449489742783178,2.8284271247461903,3.0,7.937253933193772,3.6940996460158466,4.920840525391467,4.936713541264483,6.1614584126560725,3.7099726618888624,6.163454420640104,3.678226630142831,6.129712380910041,7.3901953000157246,6.145585396783057
252,Gd,0.32,0,2,0,1,7,6.1498,157.25,1.2,6,8,10,64,0.0,4.0,0.0,1.0,49.0,5.08908481,24411.581313043604,0.25,25.0,49.0,81.0,3969.0,0.0,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.180468735137942,5.057786401459956,0.4054651081081644,1.791759469228055,2.0794415416798357,2.302585092994046,4.1588830833596715,1.0,0.3333333333333333,1.0,0.5,0.125,0.30713474001044255,0.0063596215923398605,0.6666666666666666,0.16666666666666666,0.125,0.1,0.015625,1.0,1.7320508075688772,1.0,1.4142135623730951,2.8284271247461903,1.8044112613259762,12.539619611455525,1.224744871391589,2.449489742783178,2.8284271247461903,3.1622776601683795,8.0,5.689859614174766,7.914604485566356,7.930229485566356,9.154974356957943,5.705484614174766,10.154974356957945,5.674234614174766,9.123724356957945,12.379719228349535,9.139349356957945
253,Gd,-5.44,50,2,0,1,7,6.1498,157.25,1.2,6,8,10,64,2500.0,4.0,0.0,1.0,49.0,5.08908481,24411.581313043604,0.25,25.0,49.0,81.0,3969.0,3.9318256327243257,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.180468735137942,5.057786401459956,0.4054651081081644,1.791759469228055,2.0794415416798357,2.302585092994046,4.1588830833596715,0.0196078431372549,0.3333333333333333,1.0,0.5,0.125,0.30713474001044255,0.0063596215923398605,0.6666666666666666,0.16666666666666666,0.125,0.1,0.015625,7.14142842854285,1.7320508075688772,1.0,1.4142135623730951,2.8284271247461903,1.8044112613259762,12.539619611455525,1.224744871391589,2.449489742783178,2.8284271247461903,3.1622776601683795,8.0,3.7290753004492765,4.97342801497812,4.98905301497812,6.21379788636971,3.7447003004492765,6.2334057295069645,3.7134503004492765,6.18254788636971,7.477758444035809,6.19817288636971
254,Gd,-6.17,200,2,0,1,7,6.1498,157.25,1.2,6,8,10,64,40000.0,4.0,0.0,1.0,49.0,5.08908481,24411.581313043604,0.25,25.0,49.0,81.0,3969.0,5.303304908059076,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.180468735137942,5.057786401459956,0.4054651081081644,1.791759469228055,2.0794415416798357,2.302585092994046,4.1588830833596715,0.004975124378109453,0.3333333333333333,1.0,0.5,0.125,0.30713474001044255,0.0063596215923398605,0.6666666666666666,0.16666666666666666,0.125,0.1,0.015625,14.177446878757825,1.7320508075688772,1.0,1.4142135623730951,2.8284271247461903,1.8044112613259762,12.539619611455525,1.224744871391589,2.449489742783178,2.8284271247461903,3.1622776601683795,8.0,3.699809862930986,4.929529858700684,4.945154858700684,6.169899730092274,3.715434862930986,6.174874854470383,3.684184862930986,6.138649730092274,7.404594850240082,6.154274730092274
255,Gd,-6.38,500,2,0,1,7,6.1498,157.25,1.2,6,8,10,64,250000.0,4.0,0.0,1.0,49.0,5.08908481,24411.581313043604,0.25,25.0,49.0,81.0,3969.0,6.2166061010848646,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.180468735137942,5.057786401459956,0.4054651081081644,1.791759469228055,2.0794415416798357,2.302585092994046,4.1588830833596715,0.001996007984031936,0.3333333333333333,1.0,0.5,0.125,0.30713474001044255,0.0063596215923398605,0.6666666666666666,0.16666666666666666,0.125,0.1,0.015625,22.38302928559939,1.7320508075688772,1.0,1.4142135623730951,2.8284271247461903,1.8044112613259762,12.539619611455525,1.224744871391589,2.449489742783178,2.8284271247461903,3.1622776601683795,8.0,3.693851630142831,4.9205925095184515,4.9362175095184515,6.160962380910041,3.709476630142831,6.162958388894072,3.678226630142831,6.129712380910041,7.389699268269693,6.145337380910041
256,Tb,0.27,0,2,0,0,9,5.8638,158.92535,1.1,6,8,11,65,0.0,4.0,0.0,0.0,81.0,3.8805060100000017,24937.908381108107,0.16000000000000011,25.0,49.0,100.0,4096.0,0.0,1.0986122886681098,0.0,0.0,2.302585092994046,1.08852828221409,5.068384633305413,0.336472236621213,1.791759469228055,2.0794415416798357,2.3978952727983707,4.174387269895637,1.0,0.3333333333333333,1.0,1.0,0.1,0.3367116737937304,0.006292576754176902,0.7142857142857142,0.16666666666666666,0.125,0.09090909090909091,0.015384615384615385,1.0,1.7320508075688772,1.0,1.0,3.1622776601683795,1.7233397807745285,12.606244881010365,1.1832159566199232,2.449489742783178,2.8284271247461903,3.3166247903554,8.06225774829855,5.5650324852443855,7.748248441864309,7.763633057248924,8.946849013868848,5.580417100629001,9.946849013868848,5.54964786985977,8.916079783099617,12.130064970488771,8.931464398484232
257,Tb,-5.13,50,2,0,0,9,5.8638,158.92535,1.1,6,8,11,65,2500.0,4.0,0.0,0.0,81.0,3.8805060100000017,24937.908381108107,0.16000000000000011,25.0,49.0,100.0,4096.0,3.9318256327243257,1.0986122886681098,0.0,0.0,2.302585092994046,1.08852828221409,5.068384633305413,0.336472236621213,1.791759469228055,2.0794415416798357,2.3978952727983707,4.174387269895637,0.0196078431372549,0.3333333333333333,1.0,1.0,0.1,0.3367116737937304,0.006292576754176902,0.7142857142857142,0.16666666666666666,0.125,0.09090909090909091,0.015384615384615385,7.14142842854285,1.7320508075688772,1.0,1.0,3.1622776601683795,1.7233397807745285,12.606244881010365,1.1832159566199232,2.449489742783178,2.8284271247461903,3.3166247903554,8.06225774829855,3.6042481715188943,4.8070719712760726,4.822456586660688,6.00567254328061,3.6196327869035096,6.025280386417866,3.588863556134279,5.974903312511381,7.228104186175044,5.990287927895996
258,Tb,-6.23,200,2,0,0,9,5.8638,158.92535,1.1,6,8,11,65,40000.0,4.0,0.0,0.0,81.0,3.8805060100000017,24937.908381108107,0.16000000000000011,25.0,49.0,100.0,4096.0,5.303304908059076,1.0986122886681098,0.0,0.0,2.302585092994046,1.08852828221409,5.068384633305413,0.336472236621213,1.791759469228055,2.0794415416798357,2.3978952727983707,4.174387269895637,0.004975124378109453,0.3333333333333333,1.0,1.0,0.1,0.3367116737937304,0.006292576754176902,0.7142857142857142,0.16666666666666666,0.125,0.09090909090909091,0.015384615384615385,14.177446878757825,1.7320508075688772,1.0,1.0,3.1622776601683795,1.7233397807745285,12.606244881010365,1.1832159566199232,2.449489742783178,2.8284271247461903,3.3166247903554,8.06225774829855,3.5749827340006037,4.763173814998637,4.778558430383252,5.9617743870031745,3.590367349385219,5.966749511381285,3.5595981186159884,5.931005156233945,7.154940592379318,5.94638977161856
259,Tb,-6.41,500,2,0,0,9,5.8638,158.92535,1.1,6,8,11,65,250000.0,4.0,0.0,0.0,81.0,3.8805060100000017,24937.908381108107,0.16000000000000011,25.0,49.0,100.0,4096.0,6.2166061010848646,1.0986122886681098,0.0,0.0,2.302585092994046,1.08852828221409,5.068384633305413,0.336472236621213,1.791759469228055,2.0794415416798357,2.3978952727983707,4.174387269895637,0.001996007984031936,0.3333333333333333,1.0,1.0,0.1,0.3367116737937304,0.006292576754176902,0.7142857142857142,0.16666666666666666,0.125,0.09090909090909091,0.015384615384615385,22.38302928559939,1.7320508075688772,1.0,1.0,3.1622776601683795,1.7233397807745285,12.606244881010365,1.1832159566199232,2.449489742783178,2.8284271247461903,3.3166247903554,8.06225774829855,3.5690245012124486,4.754236465816403,4.769621081201019,5.952837037820942,3.584409116597064,5.954833045804975,3.5536398858278333,5.922067807051711,7.1400450104089295,5.937452422436326
260,Dy,0.27,0,2,0,0,10,5.9389,162.5,1.22,6,8,12,66,0.0,4.0,0.0,0.0,100.0,4.182025000000001,26079.685443043603,0.27040000000000003,25.0,49.0,121.0,4225.0,0.0,1.0986122886681098,0.0,0.0,2.3978952727983707,1.1135009011618604,5.090629139037567,0.41871033485818504,1.791759469228055,2.0794415416798357,2.4849066497880004,4.189654742026425,1.0,0.3333333333333333,1.0,1.0,0.09090909090909091,0.3284072249589491,0.006154146854929403,0.6578947368421053,0.16666666666666666,0.125,0.08333333333333333,0.015151515151515152,1.0,1.7320508075688772,1.0,1.0,3.3166247903554,1.7449928366615148,12.747237347755004,1.2328828005937953,2.449489742783178,2.8284271247461903,3.4641016151377544,8.12403840463596,5.713799916932901,7.946682717526697,7.961834232678212,9.194717033272006,5.728951432084417,10.194717033272008,5.698648401781385,9.164414002968977,12.427599833865804,9.179565518120492
261,Dy,-5.54,50,2,0,0,10,5.9389,162.5,1.22,6,8,12,66,2500.0,4.0,0.0,0.0,100.0,4.182025000000001,26079.685443043603,0.27040000000000003,25.0,49.0,121.0,4225.0,3.9318256327243257,1.0986122886681098,0.0,0.0,2.3978952727983707,1.1135009011618604,5.090629139037567,0.41871033485818504,1.791759469228055,2.0794415416798357,2.4849066497880004,4.189654742026425,0.0196078431372549,0.3333333333333333,1.0,1.0,0.09090909090909091,0.3284072249589491,0.006154146854929403,0.6578947368421053,0.16666666666666666,0.125,0.08333333333333333,0.015151515151515152,7.14142842854285,1.7320508075688772,1.0,1.0,3.3166247903554,1.7449928366615148,12.747237347755004,1.2328828005937953,2.449489742783178,2.8284271247461903,3.4641016151377544,8.12403840463596,3.7530156032074107,5.005506246938461,5.020657762089976,6.253540562683771,3.768167118358926,6.273148405821027,3.7378640880558955,6.223237532380741,7.525639049552078,6.238389047532257
262,Dy,-6.28,200,2,0,0,10,5.9389,162.5,1.22,6,8,12,66,40000.0,4.0,0.0,0.0,100.0,4.182025000000001,26079.685443043603,0.27040000000000003,25.0,49.0,121.0,4225.0,5.303304908059076,1.0986122886681098,0.0,0.0,2.3978952727983707,1.1135009011618604,5.090629139037567,0.41871033485818504,1.791759469228055,2.0794415416798357,2.4849066497880004,4.189654742026425,0.004975124378109453,0.3333333333333333,1.0,1.0,0.09090909090909091,0.3284072249589491,0.006154146854929403,0.6578947368421053,0.16666666666666666,0.125,0.08333333333333333,0.015151515151515152,14.177446878757825,1.7320508075688772,1.0,1.0,3.3166247903554,1.7449928366615148,12.747237347755004,1.2328828005937953,2.449489742783178,2.8284271247461903,3.4641016151377544,8.12403840463596,3.72375016568912,4.961608090661025,4.97675960581254,6.209642406406335,3.7389016808406352,6.214617530784446,3.708598650537605,6.1793393761033055,7.4524754557563515,6.194490891254821
